orig_split,orig_idx,source_dataset,education_level,llm_judge_label,judge_raw_response
train,4116,cefr-readme,middle,middle,middle
train,4117,cefr-readme,middle,middle,middle
train,4118,cefr-readme,middle,middle,middle
train,4119,cefr-readme,middle,middle,middle
train,4120,cefr-readme,middle,high,high
train,4121,cefr-readme,middle,middle,middle
train,4122,cefr-readme,middle,middle,middle
train,4123,cefr-readme,middle,high,high
train,4124,cefr-readme,middle,middle,middle
train,4125,cefr-readme,middle,high,high
train,4126,cefr-readme,middle,middle,middle
train,4127,cefr-readme,middle,middle,middle
train,4128,cefr-readme,middle,high,high
train,4129,cefr-readme,middle,high,high
train,4130,cefr-readme,middle,middle,middle
train,4131,cefr-readme,middle,high,high
train,4132,cefr-readme,middle,middle,middle
train,4133,cefr-readme,middle,middle,middle
train,4134,cefr-readme,middle,middle,middle
train,4135,cefr-readme,middle,high,high
train,4136,cefr-readme,middle,high,high
train,4137,cefr-readme,middle,middle,middle
train,4138,cefr-readme,middle,high,high
train,4139,cefr-readme,middle,middle,middle
train,4140,cefr-readme,middle,elementary,elementary
train,4141,cefr-readme,middle,middle,middle
train,4142,cefr-readme,middle,high,high
train,4143,cefr-readme,middle,middle,middle
train,4144,cefr-readme,middle,middle,middle
train,4145,cefr-readme,middle,middle,middle
train,4146,cefr-readme,middle,high,high
train,4147,cefr-readme,middle,middle,middle
train,4148,cefr-readme,middle,middle,middle
train,4149,cefr-readme,middle,middle,middle
train,4150,cefr-readme,middle,middle,middle
train,4151,cefr-readme,middle,middle,middle
train,4152,cefr-readme,middle,high,high
train,4153,cefr-readme,middle,high,high
train,4154,cefr-readme,middle,middle,middle
train,4155,cefr-readme,middle,middle,middle
train,4156,cefr-readme,middle,high,high
train,4157,cefr-readme,middle,high,high
train,4158,cefr-readme,middle,high,high
train,4159,cefr-readme,middle,middle,middle
train,4160,cefr-readme,middle,middle,middle
train,4161,cefr-readme,middle,middle,middle
train,4162,cefr-readme,middle,middle,middle
train,4163,cefr-readme,middle,high,high
train,4164,cefr-readme,middle,high,high
train,4165,cefr-readme,middle,high,high
train,4166,cefr-readme,middle,middle,middle
train,4167,cefr-readme,middle,middle,middle
train,4168,cefr-readme,middle,middle,middle
train,4169,cefr-readme,middle,middle,middle
train,4170,cefr-readme,middle,middle,middle
train,4171,cefr-readme,middle,high,high
train,4172,cefr-readme,middle,middle,middle
train,4173,cefr-readme,middle,middle,middle
train,4174,cefr-readme,middle,middle,middle
train,4175,cefr-readme,middle,high,high
train,4176,cefr-readme,middle,middle,middle
train,4177,cefr-readme,middle,high,high
train,4178,cefr-readme,middle,middle,middle
train,4179,cefr-readme,middle,high,high
train,4180,cefr-readme,middle,high,high
train,4181,cefr-readme,middle,middle,middle
train,4182,cefr-readme,middle,middle,middle
train,4183,cefr-readme,middle,middle,middle
train,4184,cefr-readme,middle,middle,middle
train,4185,cefr-readme,middle,middle,middle
train,4186,cefr-readme,middle,middle,middle
train,4187,cefr-readme,middle,elementary,elementary
train,4188,cefr-readme,middle,high,high
train,4189,cefr-readme,middle,middle,middle
train,4190,cefr-readme,middle,middle,middle
train,4191,cefr-readme,middle,high,high
train,4192,cefr-readme,middle,middle,middle
train,4193,cefr-readme,middle,middle,middle
train,4194,cefr-readme,middle,middle,middle
train,4195,cefr-readme,middle,high,high
train,4196,cefr-readme,middle,high,high
train,4197,cefr-readme,middle,middle,middle
train,4198,cefr-readme,middle,high,high
train,4199,cefr-readme,middle,middle,middle
train,4200,cefr-readme,middle,middle,middle
train,4201,cefr-readme,middle,high,high
train,4202,cefr-readme,middle,middle,middle
train,4203,cefr-readme,middle,high,high
train,4204,cefr-readme,middle,middle,middle
train,4205,cefr-readme,middle,middle,middle
train,4206,cefr-readme,middle,middle,middle
train,4207,cefr-readme,middle,middle,middle
train,4208,cefr-readme,middle,middle,middle
train,4209,cefr-readme,middle,middle,middle
train,4210,cefr-readme,middle,middle,middle
train,4211,cefr-readme,middle,high,high
train,4212,cefr-readme,middle,middle,middle
train,4213,cefr-readme,middle,middle,middle
train,4214,cefr-readme,middle,middle,middle
train,4215,cefr-readme,middle,high,high
train,4216,cefr-readme,middle,middle,middle
train,4217,cefr-readme,middle,middle,middle
train,4218,cefr-readme,middle,middle,middle
train,4219,cefr-readme,middle,middle,middle
train,4220,cefr-readme,middle,middle,middle
train,4221,cefr-readme,middle,middle,middle
train,4222,cefr-readme,middle,middle,middle
train,4223,cefr-readme,middle,middle,middle
train,4224,cefr-readme,middle,high,high
train,4225,cefr-readme,middle,high,high
train,4226,cefr-readme,middle,middle,middle
train,4227,cefr-readme,middle,middle,middle
train,4228,cefr-readme,middle,high,high
train,4229,cefr-readme,middle,middle,middle
train,4230,cefr-readme,middle,high,high
train,4231,cefr-readme,middle,middle,middle
train,4232,cefr-readme,middle,middle,middle
train,4233,cefr-readme,middle,middle,middle
train,4234,cefr-readme,middle,middle,middle
train,4235,cefr-readme,middle,middle,middle
train,4236,cefr-readme,middle,middle,middle
train,4237,cefr-readme,middle,middle,middle
train,4238,cefr-readme,middle,middle,middle
train,4239,cefr-readme,middle,high,high
train,4240,cefr-readme,middle,high,high
train,4241,cefr-readme,middle,middle,middle
train,4242,cefr-readme,middle,middle,middle
train,4243,cefr-readme,middle,middle,middle
train,4244,cefr-readme,middle,middle,middle
train,4245,cefr-readme,middle,high,high
train,4246,cefr-readme,middle,high,high
train,4247,cefr-readme,middle,middle,middle
train,4248,cefr-readme,middle,middle,middle
train,4249,cefr-readme,middle,middle,middle
train,4250,cefr-readme,middle,middle,middle
train,4251,cefr-readme,middle,high,high
train,4252,cefr-readme,middle,middle,middle
train,4253,cefr-readme,middle,middle,middle
train,4254,cefr-readme,middle,high,high
train,4255,cefr-readme,middle,high,high
train,4256,cefr-readme,middle,middle,middle
train,4257,cefr-readme,middle,high,high
train,4258,cefr-readme,middle,middle,middle
train,4259,cefr-readme,middle,middle,middle
train,4260,cefr-readme,middle,middle,middle
train,4261,cefr-readme,middle,high,high
train,4262,cefr-readme,middle,middle,middle
train,4263,cefr-readme,middle,high,high
train,4264,cefr-readme,middle,middle,middle
train,4265,cefr-readme,middle,middle,middle
train,4266,cefr-readme,middle,elementary,elementary
train,4267,cefr-readme,middle,middle,middle
train,4268,cefr-readme,middle,high,high
train,4269,cefr-readme,middle,high,high
train,4270,cefr-readme,middle,high,high
train,4271,cefr-readme,middle,middle,middle
train,4272,cefr-readme,middle,middle,middle
train,4273,cefr-readme,middle,high,high
train,4274,cefr-readme,middle,middle,middle
train,4275,cefr-readme,middle,high,high
train,4276,cefr-readme,middle,high,high
train,4277,cefr-readme,middle,middle,middle
train,4278,cefr-readme,middle,middle,middle
train,4279,cefr-readme,middle,high,high
train,4280,cefr-readme,middle,high,high
train,4281,cefr-readme,middle,high,high
train,4282,cefr-readme,middle,middle,middle
train,4283,cefr-readme,middle,high,high
train,4284,cefr-readme,middle,middle,middle
train,4285,cefr-readme,middle,middle,middle
train,4286,cefr-readme,middle,middle,middle
train,4287,cefr-readme,middle,high,high
train,4288,cefr-readme,middle,middle,middle
train,4289,cefr-readme,middle,high,high
train,4290,cefr-readme,middle,middle,middle
train,4291,cefr-readme,middle,middle,middle
train,4292,cefr-readme,middle,middle,middle
train,4293,cefr-readme,middle,high,high
train,4294,cefr-readme,middle,middle,middle
train,4295,cefr-readme,middle,middle,middle
train,4296,cefr-readme,middle,middle,middle
train,4297,cefr-readme,middle,elementary,elementary
train,4298,cefr-readme,middle,high,high
train,4299,cefr-readme,middle,middle,middle
train,4300,cefr-readme,middle,high,high
train,4301,cefr-readme,middle,middle,middle
train,4302,cefr-readme,middle,middle,middle
train,4303,cefr-readme,middle,middle,middle
train,4304,cefr-readme,middle,middle,middle
train,4305,cefr-readme,middle,middle,middle
train,4306,cefr-readme,middle,middle,middle
train,4307,cefr-readme,middle,middle,middle
train,4308,cefr-readme,middle,middle,middle
train,4309,cefr-readme,middle,elementary,elementary
train,4310,cefr-readme,middle,middle,middle
train,4311,cefr-readme,middle,high,high
train,4312,cefr-readme,middle,middle,middle
train,4313,cefr-readme,middle,middle,middle
train,4314,cefr-readme,middle,middle,middle
train,4315,cefr-readme,middle,middle,middle
train,4316,cefr-readme,middle,middle,middle
train,4317,cefr-readme,middle,high,high
train,4318,cefr-readme,middle,middle,middle
train,4319,cefr-readme,middle,middle,middle
train,4320,cefr-readme,middle,middle,middle
train,4321,cefr-readme,middle,high,high
train,4322,cefr-readme,middle,middle,middle
train,4323,cefr-readme,middle,middle,middle
train,4324,cefr-readme,middle,high,high
train,4325,cefr-readme,middle,high,high
train,4326,cefr-readme,middle,middle,middle
train,4327,cefr-readme,middle,middle,middle
train,4328,cefr-readme,middle,middle,middle
train,4329,cefr-readme,middle,high,high
train,4330,cefr-readme,middle,middle,middle
train,4331,cefr-readme,middle,middle,middle
train,4332,cefr-readme,middle,middle,middle
train,4333,cefr-readme,middle,high,high
train,4334,cefr-readme,middle,middle,middle
train,4335,cefr-readme,middle,middle,middle
train,4336,cefr-readme,middle,middle,middle
train,4337,cefr-readme,middle,middle,middle
train,4338,cefr-readme,middle,high,high
train,4339,cefr-readme,middle,high,high
train,4340,cefr-readme,middle,middle,middle
train,4341,cefr-readme,middle,middle,middle
train,4342,cefr-readme,middle,middle,middle
train,4343,cefr-readme,middle,middle,middle
train,4344,cefr-readme,middle,high,high
train,4345,cefr-readme,middle,high,high
train,4346,cefr-readme,middle,middle,middle
train,4347,cefr-readme,middle,middle,middle
train,4348,cefr-readme,middle,middle,middle
train,4349,cefr-readme,middle,middle,middle
train,4350,cefr-readme,middle,middle,middle
train,4351,cefr-readme,middle,middle,middle
train,4352,cefr-readme,middle,high,high
train,4353,cefr-readme,middle,middle,middle
train,4354,cefr-readme,middle,middle,middle
train,4355,cefr-readme,middle,high,high
train,4356,cefr-readme,middle,middle,middle
train,4357,cefr-readme,middle,high,high
train,4358,cefr-readme,middle,high,high
train,4359,cefr-readme,middle,high,high
train,4360,cefr-readme,middle,middle,middle
train,4361,cefr-readme,middle,middle,middle
train,4362,cefr-readme,middle,high,high
train,4363,cefr-readme,middle,middle,middle
train,4364,cefr-readme,middle,middle,middle
train,4365,cefr-readme,middle,high,high
train,4366,cefr-readme,middle,high,high
train,4367,cefr-readme,middle,middle,middle
train,4368,cefr-readme,middle,middle,middle
train,4369,cefr-readme,middle,middle,middle
train,4370,cefr-readme,middle,high,high
train,4371,cefr-readme,middle,middle,middle
train,4372,cefr-readme,middle,high,high
train,4373,cefr-readme,middle,high,high
train,4374,cefr-readme,middle,middle,middle
train,4375,cefr-readme,middle,high,high
train,4376,cefr-readme,middle,high,high
train,4377,cefr-readme,middle,middle,middle
train,4378,cefr-readme,middle,middle,middle
train,4379,cefr-readme,middle,high,high
train,4380,cefr-readme,middle,middle,middle
train,4381,cefr-readme,middle,middle,middle
train,4382,cefr-readme,middle,high,high
train,4383,cefr-readme,middle,high,high
train,4384,cefr-readme,middle,middle,middle
train,4385,cefr-readme,middle,high,high
train,4386,cefr-readme,middle,middle,middle
train,4387,cefr-readme,middle,middle,middle
train,4388,cefr-readme,middle,middle,middle
train,4389,cefr-readme,middle,middle,middle
train,4390,cefr-readme,middle,middle,middle
train,4391,cefr-readme,middle,middle,middle
train,4392,cefr-readme,middle,high,high
train,4393,cefr-readme,middle,high,high
train,4394,cefr-readme,middle,high,high
train,4395,cefr-readme,middle,high,high
train,4396,cefr-readme,middle,middle,middle
train,4397,cefr-readme,middle,middle,middle
train,4398,cefr-readme,middle,middle,middle
train,4399,cefr-readme,middle,middle,middle
train,4400,cefr-readme,middle,middle,middle
train,4401,cefr-readme,middle,middle,middle
train,4402,cefr-readme,middle,high,high
train,4403,cefr-readme,middle,high,high
train,4404,cefr-readme,middle,middle,middle
train,4405,cefr-readme,middle,middle,middle
train,4406,cefr-readme,middle,middle,middle
train,4407,cefr-readme,middle,middle,middle
train,4408,cefr-readme,middle,middle,middle
train,4409,cefr-readme,middle,middle,middle
train,4410,cefr-readme,middle,middle,middle
train,4411,cefr-readme,middle,high,high
train,4412,cefr-readme,middle,high,high
train,4413,cefr-readme,middle,middle,middle
train,4414,cefr-readme,middle,high,high
train,4415,cefr-readme,middle,middle,middle
train,4416,cefr-readme,middle,middle,middle
train,4417,cefr-readme,middle,middle,middle
train,4418,cefr-readme,middle,middle,middle
train,4419,cefr-readme,middle,high,high
train,4420,cefr-readme,middle,high,high
train,4421,cefr-readme,middle,middle,middle
train,4422,cefr-readme,middle,high,high
train,4423,cefr-readme,middle,middle,middle
train,4424,cefr-readme,middle,middle,middle
train,4425,cefr-readme,middle,middle,middle
train,4426,cefr-readme,middle,middle,middle
train,4427,cefr-readme,middle,middle,middle
train,4428,cefr-readme,middle,high,high
train,4429,cefr-readme,middle,high,high
train,4430,cefr-readme,middle,middle,middle
train,4431,cefr-readme,middle,high,high
train,4432,cefr-readme,middle,middle,middle
train,4433,cefr-readme,middle,middle,middle
train,4434,cefr-readme,middle,middle,middle
train,4435,cefr-readme,middle,middle,middle
train,4436,cefr-readme,middle,high,high
train,4437,cefr-readme,middle,high,high
train,4438,cefr-readme,middle,middle,middle
train,4439,cefr-readme,middle,middle,middle
train,4440,cefr-readme,middle,middle,middle
train,4441,cefr-readme,middle,middle,middle
train,4442,cefr-readme,middle,middle,middle
train,4443,cefr-readme,middle,middle,middle
train,4444,cefr-readme,middle,middle,middle
train,4445,cefr-readme,middle,middle,middle
train,4446,cefr-readme,middle,middle,middle
train,4447,cefr-readme,middle,middle,middle
train,4448,cefr-readme,middle,middle,middle
train,4449,cefr-readme,middle,middle,middle
train,4450,cefr-readme,middle,middle,middle
train,4451,cefr-readme,middle,middle,middle
train,4452,cefr-readme,middle,middle,middle
train,4453,cefr-readme,middle,middle,middle
train,4454,cefr-readme,middle,middle,middle
train,4455,cefr-readme,middle,middle,middle
train,4456,cefr-readme,middle,middle,middle
train,4457,cefr-readme,middle,middle,middle
train,4458,cefr-readme,middle,middle,middle
train,4459,cefr-readme,middle,middle,middle
train,4460,cefr-readme,middle,high,high
train,4461,cefr-readme,middle,high,high
train,4462,cefr-readme,middle,high,high
train,4463,cefr-readme,middle,middle,middle
train,4464,cefr-readme,middle,high,high
train,4465,cefr-readme,middle,high,high
train,4466,cefr-readme,middle,middle,middle
train,4467,cefr-readme,middle,high,high
train,4468,cefr-readme,middle,middle,middle
train,4469,cefr-readme,middle,high,high
train,4470,cefr-readme,middle,middle,middle
train,4471,cefr-readme,middle,middle,middle
train,4472,cefr-readme,middle,middle,middle
train,4473,cefr-readme,middle,high,high
train,4474,cefr-readme,middle,middle,middle
train,4475,cefr-readme,middle,middle,middle
train,4476,cefr-readme,middle,middle,middle
train,4477,cefr-readme,middle,middle,middle
train,4478,cefr-readme,middle,middle,middle
train,4479,cefr-readme,middle,middle,middle
train,4480,cefr-readme,middle,high,high
train,4481,cefr-readme,middle,high,high
train,4482,cefr-readme,middle,middle,middle
train,4483,cefr-readme,middle,middle,middle
train,4484,cefr-readme,middle,high,high
train,4485,cefr-readme,middle,middle,middle
train,4486,cefr-readme,middle,middle,middle
train,4487,cefr-readme,middle,middle,middle
train,4488,cefr-readme,middle,middle,middle
train,4489,cefr-readme,middle,middle,middle
train,4490,cefr-readme,middle,middle,middle
train,4491,cefr-readme,middle,middle,middle
train,4492,cefr-readme,middle,high,high
train,4493,cefr-readme,middle,high,high
train,4494,cefr-readme,middle,middle,middle
train,4495,cefr-readme,middle,middle,middle
train,4496,cefr-readme,middle,high,high
train,4497,cefr-readme,middle,high,high
train,4498,cefr-readme,middle,high,high
train,4499,cefr-readme,middle,middle,middle
train,4500,cefr-readme,middle,middle,middle
train,4501,cefr-readme,middle,middle,middle
train,4502,cefr-readme,middle,middle,middle
train,4503,cefr-readme,middle,high,high
train,4504,cefr-readme,middle,middle,middle
train,4505,cefr-readme,middle,middle,middle
train,4506,cefr-readme,middle,middle,middle
train,4507,cefr-readme,middle,middle,middle
train,4508,cefr-readme,middle,middle,middle
train,4509,cefr-readme,middle,high,high
train,4510,cefr-readme,middle,middle,middle
train,4511,cefr-readme,middle,high,high
train,4512,cefr-readme,middle,high,high
train,4513,cefr-readme,middle,high,high
train,4514,cefr-readme,middle,middle,middle
train,4515,cefr-readme,middle,middle,middle
train,4516,cefr-readme,middle,middle,middle
train,4517,cefr-readme,middle,high,high
train,4518,cefr-readme,middle,middle,middle
train,4519,cefr-readme,middle,middle,middle
train,4520,cefr-readme,middle,high,high
train,4521,cefr-readme,middle,middle,middle
train,4522,cefr-readme,middle,middle,middle
train,4523,cefr-readme,middle,middle,middle
train,4524,cefr-readme,middle,high,high
train,4525,cefr-readme,middle,middle,middle
train,4526,cefr-readme,middle,high,high
train,4527,cefr-readme,middle,middle,middle
train,4528,cefr-readme,middle,high,high
train,4529,cefr-readme,middle,middle,middle
train,4530,cefr-readme,middle,middle,middle
train,4531,cefr-readme,middle,middle,middle
train,4532,cefr-readme,middle,middle,middle
train,4533,cefr-readme,middle,middle,middle
train,4534,cefr-readme,middle,middle,middle
train,4535,cefr-readme,middle,middle,middle
train,4536,cefr-readme,middle,middle,middle
train,4537,cefr-readme,middle,middle,middle
train,4538,cefr-readme,middle,high,high
train,4539,cefr-readme,middle,middle,middle
train,4540,cefr-readme,middle,middle,middle
train,4541,cefr-readme,middle,middle,middle
train,4542,cefr-readme,middle,middle,middle
train,4543,cefr-readme,middle,middle,middle
train,4544,cefr-readme,middle,middle,middle
train,4545,cefr-readme,middle,middle,middle
train,4546,cefr-readme,middle,middle,middle
train,4547,cefr-readme,middle,middle,middle
train,4548,cefr-readme,middle,middle,middle
train,4549,cefr-readme,middle,middle,middle
train,4550,cefr-readme,middle,middle,middle
train,4551,cefr-readme,middle,high,high
train,4552,cefr-readme,middle,high,high
train,4553,cefr-readme,middle,high,high
train,4554,cefr-readme,middle,high,high
train,4555,cefr-readme,middle,middle,middle
train,4556,cefr-readme,middle,high,high
train,4557,cefr-readme,middle,middle,middle
train,4558,cefr-readme,middle,middle,middle
train,4559,cefr-readme,middle,middle,middle
train,4560,cefr-readme,middle,high,high
train,4561,cefr-readme,middle,high,high
train,4562,cefr-readme,middle,middle,middle
train,4563,cefr-readme,middle,middle,middle
train,4564,cefr-readme,middle,high,high
train,4565,cefr-readme,middle,high,high
train,4566,cefr-readme,middle,middle,middle
train,4567,cefr-readme,middle,high,high
train,4568,cefr-readme,middle,high,high
train,4569,cefr-readme,middle,middle,middle
train,4570,cefr-readme,middle,middle,middle
train,4571,cefr-readme,middle,middle,middle
train,4572,cefr-readme,middle,middle,middle
train,4573,cefr-readme,middle,middle,middle
train,4574,cefr-readme,middle,middle,middle
train,4575,cefr-readme,middle,middle,middle
train,4576,cefr-readme,middle,middle,middle
train,4577,cefr-readme,middle,middle,middle
train,4578,cefr-readme,middle,middle,middle
train,4579,cefr-readme,middle,middle,middle
train,4580,cefr-readme,middle,middle,middle
train,4581,cefr-readme,middle,high,high
train,4582,cefr-readme,middle,high,high
train,4583,cefr-readme,middle,middle,middle
train,4584,cefr-readme,middle,middle,middle
train,4585,cefr-readme,middle,middle,middle
train,4586,cefr-readme,middle,high,high
train,4587,cefr-readme,middle,high,high
train,4588,cefr-readme,middle,middle,middle
train,4589,cefr-readme,middle,middle,middle
train,4590,cefr-readme,middle,middle,middle
train,4591,cefr-readme,middle,middle,middle
train,4592,cefr-readme,middle,high,high
train,4593,cefr-readme,middle,middle,middle
train,4594,cefr-readme,middle,middle,middle
train,4595,cefr-readme,middle,middle,middle
train,4596,cefr-readme,middle,middle,middle
train,4597,cefr-readme,middle,middle,middle
train,4598,cefr-readme,middle,middle,middle
train,4599,cefr-readme,middle,high,high
train,4600,cefr-readme,middle,middle,middle
train,4601,cefr-readme,middle,high,high
train,4602,cefr-readme,middle,middle,middle
train,4603,cefr-readme,middle,middle,middle
train,4604,cefr-readme,middle,middle,middle
train,4605,cefr-readme,middle,high,high
train,4606,cefr-readme,middle,middle,middle
train,4607,cefr-readme,middle,middle,middle
train,4608,cefr-readme,middle,high,high
train,4609,cefr-readme,middle,middle,middle
train,4610,cefr-readme,middle,middle,middle
train,4611,cefr-readme,middle,high,high
train,4612,cefr-readme,middle,middle,middle
train,4613,cefr-readme,middle,middle,middle
train,4614,cefr-readme,middle,high,high
train,4615,cefr-readme,middle,middle,middle
train,4616,cefr-readme,middle,middle,middle
train,4617,cefr-readme,middle,middle,middle
train,4618,cefr-readme,middle,middle,middle
train,4619,cefr-readme,middle,high,high
train,4620,cefr-readme,middle,middle,middle
train,4621,cefr-readme,middle,high,high
train,4622,cefr-readme,middle,middle,middle
train,4623,cefr-readme,middle,middle,middle
train,4624,cefr-readme,middle,middle,middle
train,4625,cefr-readme,middle,high,high
train,4626,cefr-readme,middle,high,high
train,4627,cefr-readme,middle,middle,middle
train,4628,cefr-readme,middle,middle,middle
train,4629,cefr-readme,middle,high,high
train,4630,cefr-readme,middle,middle,middle
train,4631,cefr-readme,middle,middle,middle
train,4632,cefr-readme,middle,high,high
train,4633,cefr-readme,middle,high,high
train,4634,cefr-readme,middle,high,high
train,4635,cefr-readme,middle,middle,middle
train,4636,cefr-readme,middle,middle,middle
train,4637,cefr-readme,middle,middle,middle
train,4638,cefr-readme,middle,middle,middle
train,4639,cefr-readme,middle,middle,middle
train,4640,cefr-readme,middle,high,high
train,4641,cefr-readme,middle,middle,middle
train,4642,cefr-readme,middle,middle,middle
train,4643,cefr-readme,middle,high,high
train,4644,cefr-readme,middle,middle,middle
train,4645,cefr-readme,middle,middle,middle
train,4646,cefr-readme,middle,middle,middle
train,4647,cefr-readme,middle,middle,middle
train,4648,cefr-readme,middle,middle,middle
train,4649,cefr-readme,middle,middle,middle
train,4650,cefr-readme,middle,high,high
train,4651,cefr-readme,middle,middle,middle
train,4652,cefr-readme,middle,middle,middle
train,4653,cefr-readme,middle,high,high
train,4654,cefr-readme,middle,middle,middle
train,4655,cefr-readme,middle,middle,middle
train,4656,cefr-readme,middle,high,high
train,4657,cefr-readme,middle,high,high
train,4658,cefr-readme,middle,middle,middle
train,4659,cefr-readme,middle,high,high
train,4660,cefr-readme,middle,middle,middle
train,4661,cefr-readme,middle,middle,middle
train,4662,cefr-readme,middle,middle,middle
train,4663,cefr-readme,middle,middle,middle
train,4664,cefr-readme,middle,middle,middle
train,4665,cefr-readme,middle,middle,middle
train,4666,cefr-readme,middle,middle,middle
train,4667,cefr-readme,middle,middle,middle
train,4668,cefr-readme,middle,middle,middle
train,4669,cefr-readme,middle,high,high
train,4670,cefr-readme,middle,middle,middle
train,4671,cefr-readme,middle,middle,middle
train,4672,cefr-readme,middle,middle,middle
train,4673,cefr-readme,middle,middle,middle
train,4674,cefr-readme,middle,middle,middle
train,4675,cefr-readme,middle,high,high
train,4676,cefr-readme,middle,middle,middle
train,4677,cefr-readme,middle,middle,middle
train,4678,cefr-readme,middle,middle,middle
train,4679,cefr-readme,middle,middle,middle
train,4680,cefr-readme,middle,high,high
train,4681,cefr-readme,middle,middle,middle
train,4682,cefr-readme,middle,middle,middle
train,4683,cefr-readme,middle,middle,middle
train,4684,cefr-readme,middle,middle,middle
train,4685,cefr-readme,middle,middle,middle
train,4686,cefr-readme,middle,high,high
train,4687,cefr-readme,middle,middle,middle
train,4688,cefr-readme,middle,middle,middle
train,4689,cefr-readme,middle,high,high
train,4690,cefr-readme,middle,middle,middle
train,4691,cefr-readme,middle,high,high
train,4692,cefr-readme,middle,high,high
train,4693,cefr-readme,middle,middle,middle
train,4694,cefr-readme,middle,high,high
train,4695,cefr-readme,middle,middle,middle
train,4696,cefr-readme,middle,middle,middle
train,4697,cefr-readme,middle,middle,middle
train,4698,cefr-readme,middle,middle,middle
train,4699,cefr-readme,middle,middle,middle
train,4700,cefr-readme,middle,elementary,elementary
train,4701,cefr-readme,middle,middle,middle
train,4702,cefr-readme,middle,high,high
train,4703,cefr-readme,middle,middle,middle
train,4704,cefr-readme,middle,high,high
train,4705,cefr-readme,middle,high,high
train,4706,cefr-readme,middle,middle,middle
train,4707,cefr-readme,middle,middle,middle
train,4708,cefr-readme,middle,middle,middle
train,4709,cefr-readme,middle,high,high
train,4710,cefr-readme,middle,middle,middle
train,4711,cefr-readme,middle,middle,middle
train,4712,cefr-readme,middle,middle,middle
train,4713,cefr-readme,middle,middle,middle
train,4714,cefr-readme,middle,middle,middle
train,4715,cefr-readme,middle,high,high
train,4716,cefr-readme,middle,middle,middle
train,4717,cefr-readme,middle,middle,middle
train,4718,cefr-readme,middle,high,high
train,4719,cefr-readme,middle,middle,middle
train,4720,cefr-readme,middle,middle,middle
train,4721,cefr-readme,middle,middle,middle
train,4722,cefr-readme,middle,middle,middle
train,4723,cefr-readme,middle,middle,middle
train,4724,cefr-readme,middle,middle,middle
train,4725,cefr-readme,middle,high,high
train,4726,cefr-readme,middle,middle,middle
train,4727,cefr-readme,middle,middle,middle
train,4728,cefr-readme,middle,middle,middle
train,4729,cefr-readme,middle,high,high
train,4730,cefr-readme,middle,middle,middle
train,4731,cefr-readme,middle,middle,middle
train,4732,cefr-readme,middle,high,high
train,4733,cefr-readme,middle,high,high
train,4734,cefr-readme,middle,high,high
train,4735,cefr-readme,middle,high,high
train,4736,cefr-readme,middle,middle,middle
train,4737,cefr-readme,middle,middle,middle
train,4738,cefr-readme,middle,middle,middle
train,4739,cefr-readme,middle,middle,middle
train,4740,cefr-readme,middle,middle,middle
train,4741,cefr-readme,middle,middle,middle
train,4742,cefr-readme,middle,middle,middle
train,4743,cefr-readme,middle,middle,middle
train,4744,cefr-readme,middle,middle,middle
train,4745,cefr-readme,middle,high,high
train,4746,cefr-readme,middle,middle,middle
train,4747,cefr-readme,middle,middle,middle
train,4748,cefr-readme,middle,middle,middle
train,4749,cefr-readme,middle,middle,middle
train,4750,cefr-readme,middle,high,high
train,4751,cefr-readme,middle,high,high
train,4752,cefr-readme,middle,middle,middle
train,4753,cefr-readme,middle,middle,middle
train,4754,cefr-readme,middle,high,high
train,4755,cefr-readme,middle,middle,middle
train,4756,cefr-readme,middle,middle,middle
train,4757,cefr-readme,middle,high,high
train,4758,cefr-readme,middle,middle,middle
train,4759,cefr-readme,middle,elementary,elementary
train,4760,cefr-readme,middle,middle,middle
train,4761,cefr-readme,middle,high,high
train,4762,cefr-readme,middle,high,high
train,4763,cefr-readme,middle,high,high
train,4764,cefr-readme,middle,high,high
train,4765,cefr-readme,middle,high,high
train,4766,cefr-readme,middle,middle,middle
train,4767,cefr-readme,middle,high,high
train,4768,cefr-readme,middle,middle,middle
train,4769,cefr-readme,middle,middle,middle
train,4770,cefr-readme,middle,middle,middle
train,4771,cefr-readme,middle,high,high
train,4772,cefr-readme,middle,high,high
train,4773,cefr-readme,middle,high,high
train,4774,cefr-readme,middle,middle,middle
train,4775,cefr-readme,middle,middle,middle
train,4776,cefr-readme,middle,high,high
train,4777,cefr-readme,middle,middle,middle
train,4778,cefr-readme,middle,middle,middle
train,4779,cefr-readme,middle,high,high
train,4780,cefr-readme,middle,middle,middle
train,4781,cefr-readme,middle,middle,middle
train,4782,cefr-readme,middle,middle,middle
train,4783,cefr-readme,middle,middle,middle
train,4784,cefr-readme,middle,high,high
train,4785,cefr-readme,middle,high,high
train,4786,cefr-readme,middle,middle,middle
train,4787,cefr-readme,middle,middle,middle
train,4788,cefr-readme,middle,middle,middle
train,4789,cefr-readme,middle,high,high
train,4790,cefr-readme,middle,middle,middle
train,4791,cefr-readme,middle,high,high
train,4792,cefr-readme,middle,middle,middle
train,4793,cefr-readme,middle,high,high
train,4794,cefr-readme,middle,middle,middle
train,4795,cefr-readme,middle,middle,middle
train,4796,cefr-readme,middle,middle,middle
train,4797,cefr-readme,middle,high,high
train,4798,cefr-readme,middle,middle,middle
train,4799,cefr-readme,middle,middle,middle
